date,country_territory_area,total_confirmed_cases,total_confirmed_new_cases,total_deaths,total_new_deaths
2020/03/31,Congo,19,0,0,0
2020/03/31,CostaRica,314,19,2,0
2020/03/31,Coted’Ivoire,169,4,0,0
2020/03/31,Croatia,790,77,6,0
2020/03/31,Cuba,170,51,4,1
2020/03/31,Curaçao,11,4,1,0
2020/03/31,Cyprus,230,16,7,1
2020/03/31,Czechia,3002,173,24,8
2020/03/31,DemocraticRepublic,8,0,0,0
2020/03/31,Denmark,2577,182,77,5
2020/03/31,Dominica,11,0,0,0
2020/03/31,DominicanRepublic,901,320,42,22
2020/03/31,Ecuador,1962,127,60,12
2020/03/31,ElSalvador,30,6,0,0
2020/03/31,Estonia,715,36,3,0
2020/03/31,Ethiopia,23,2,0,0
2020/03/31,FaroeIslands,168,9,0,0
2020/03/31,Fiji,5,0,0,0
2020/03/31,Finland,1313,95,13,2
2020/03/31,France,43977,4335,3017,415
2020/03/31,FrenchGuiana,43,12,0,0
2020/03/31,FrenchPolynesia,36,1,0,0
2020/03/31,Georgia,103,5,0,0
2020/03/31,Germany,61913,4615,583,128
2020/03/31,Ghana,152,0,5,0
2020/03/31,Gibraltar,69,4,0,0
2020/03/31,Grandtotal,750890,36405,57610,3301
2020/03/31,Greece,1212,56,43,5
2020/03/31,Greenland,10,0,0,0
2020/03/31,Grenada,9,2,0,0
2020/03/31,Guadeloupe,106,10,4,2
2020/03/31,Guam,58,2,1,0
2020/03/31,Guatemala,36,2,1,0
2020/03/31,Guernsey,45,6,0,0
2020/03/31,Guyana,8,3,1,0
2020/03/31,Haiti,15,0,0,0
2020/03/31,Herzegovina,359,34,9,3
2020/03/31,HolySee,6,0,0,0
2020/03/31,Honduras,139,29,2,0
2020/03/31,Hungary,447,0,15,0
2020/03/31,Iceland,1086,66,2,0
2020/03/31,India,1071,0,29,0
2020/03/31,Indonesia,1414,129,122,8
2020/03/31,Ireland,2910,295,54,8
2020/03/31,Islands,30,8,0,0
2020/03/31,Islands,5,1,0,0
2020/03/31,IsleofMan,42,0,0,0
2020/03/31,Israel,4831,584,17,2
2020/03/31,Italy,101739,4050,11591,810
2020/03/31,Jamaica,36,4,1,0
2020/03/31,Japan,1953,87,56,2
2020/03/31,Jersey,63,0,2,0
2020/03/31,Kazakhstan,312,18,1,0
2020/03/31,Kenya,38,13,1,0
2020/03/31,Kosovo,106,12,1,0
2020/03/31,Kyrgyzstan,107,23,0,0
2020/03/31,Latvia,376,0,0,0
2020/03/31,Liechtenstein,64,2,0,0
2020/03/31,Lithuania,484,0,7,0
2020/03/31,Luxembourg,1988,38,22,1
2020/03/31,Madagascar,46,9,0,0
2020/03/31,Malaysia,2626,156,37,3
2020/03/31,Maldives,17,0,0,0
2020/03/31,Mali,18,0,0,0
2020/03/31,Malta,156,5,0,0
2020/03/31,Martinique,111,6,2,0
2020/03/31,Mauritius,107,5,2,0
2020/03/31,Mexico,993,145,20,4
2020/03/31,Monaco,49,3,0,0
2020/03/31,Mongolia,12,0,0,0
2020/03/31,Montenegro,91,6,1,0
2020/03/31,Montserrat,5,0,0,0
2020/03/31,Myanmar,10,2,0,0
2020/03/31,Nepal,5,0,0,0
2020/03/31,Netherlands,11750,884,864,93
2020/03/31,NewCaledonia,15,0,0,0
2020/03/31,NewZealand,600,48,1,0
2020/03/31,Nicaragua,4,0,1,0
2020/03/31,Niger,20,0,3,0
2020/03/31,Nigeria,111,46,1,0
2020/03/31,NorthMacedonia,285,26,7,1
2020/03/31,Norway,4226,124,26,4
2020/03/31,Panama,989,88,24,7
2020/03/31,PapuaNewGuinea,1,0,0,0
2020/03/31,Paraguay,64,5,3,0
2020/03/31,Peru,852,181,11,0
2020/03/31,Philippines,1546,128,78,7
2020/03/31,Poland,2055,193,31,9
2020/03/31,Portugal,6408,446,140,21
2020/03/31,PuertoRico,174,110,6,4
2020/03/31,Republicof),129,16,3,1
2020/03/31,RepublicofKorea,9786,125,162,4
2020/03/31,RepublicofMoldova,298,35,2,0
2020/03/31,Romania,1952,192,44,4
2020/03/31,RussianFederation,1837,303,9,0
2020/03/31,Rwanda,70,0,0,0
2020/03/31,SaintBarthélemy,6,1,0,0
2020/03/31,SaintKittsandNevis,2,0,0,0
2020/03/31,SaintLucia,9,5,0,0
2020/03/31,SaintMartin,18,12,1,1
2020/03/31,SanMarino,230,1,25,1
2020/03/31,Senegal,162,20,0,0
2020/03/31,Serbia,785,44,13,0
2020/03/31,Singapore,879,35,3,0
2020/03/31,SintMaarten,6,3,0,0
2020/03/31,Slovakia,336,0,0,0
2020/03/31,Slovenia,763,33,11,0
2020/03/31,SouthAfrica,1326,46,3,2
2020/03/31,Spain,85195,6398,7340,812
2020/03/31,SriLanka,120,0,1,0
2020/03/31,Stateof),97,23,5,5
2020/03/31,Suriname,8,0,0,0
2020/03/31,Sweden,4028,328,146,36
2020/03/31,Switzerland,15412,1138,295,38
2020/03/31,Tanzania,19,5,0,0
2020/03/31,Thailand,1524,0,9,0
2020/03/31,TheUnitedKingdom,22145,2619,1408,180
2020/03/31,Timor-Leste,1,0,0,0
2020/03/31,Togo,34,6,1,0
2020/03/31,TrinidadandTobago,82,6,3,0
2020/03/31,Turkey,10827,1556,168,37
2020/03/31,Uganda,33,0,0,0
2020/03/31,Ukraine,549,69,13,2
2020/03/31,Uruguay,309,6,0,0
2020/03/31,Uzbekistan,149,4,2,0
2020/03/31,VietNam,203,15,0,0
2020/03/31,Zambia,35,19,0,0
2020/03/31,oftheCongo,98,17,8,0
2020/03/31,the),2,0,0,0
2020/04/01,Algeria,584,73,35,4
2020/04/01,Anguilla,2,0,0,0
2020/04/01,AntiguaandBarbuda,7,0,0,0
2020/04/01,Argentina,966,146,24,4
2020/04/01,Aruba,55,5,0,0
2020/04/01,Australia,4707,348,20,2
2020/04/01,Austria,10182,564,128,20
2020/04/01,Bahamas,14,0,0,0
2020/04/01,Barbados,33,0,0,0
2020/04/01,Belgium,12775,876,705,192
2020/04/01,Belize,3,0,0,0
2020/04/01,Bermuda,27,5,0,0
2020/04/01,Brazil,4579,323,159,23
2020/04/01,BritishVirginIslands,3,1,0,0
2020/04/01,BruneiDarussalam,129,2,1,0
2020/04/01,BurkinaFaso,261,15,14,2
2020/04/01,Cambodia,109,2,0,0
2020/04/01,Canada,7695,1378,89,23
2020/04/01,CaymanIslands,12,0,1,0
2020/04/01,Chile,2738,289,12,4
2020/04/01,China,82631,86,3321,7
2020/04/01,Colombia,798,96,14,4
2020/04/01,CostaRica,314,0,2,0
2020/04/01,Coted’Ivoire,169,0,0,0
2020/04/01,Cuba,186,16,6,2
2020/04/01,Curaçao,11,0,1,0
2020/04/01,Czechia,3308,306,31,7
2020/04/01,Dominica,11,0,0,0
2020/04/01,DominicanRepublic,1109,208,51,9
2020/04/01,Ecuador,2240,278,75,15
2020/04/01,ElSalvador,30,0,0,0
2020/04/01,France,51477,7500,3514,497
2020/04/01,FrenchGuiana,46,3,0,0
2020/04/01,FrenchPolynesia,37,1,0,0
2020/04/01,Germany,67366,5453,732,149
2020/04/01,Ghana,152,0,5,0
2020/04/01,Grandtotal,823626,40598,72736,4193
2020/04/01,Grenada,9,0,0,0
2020/04/01,Guadeloupe,114,8,5,1
2020/04/01,Guam,69,11,2,1
2020/04/01,Guatemala,36,0,1,0
2020/04/01,Guyana,12,4,2,1
2020/04/01,Haiti,15,0,0,0
2020/04/01,Honduras,139,0,2,0
2020/04/01,India,1636,565,38,9
2020/04/01,Israel,5129,298,21,4
2020/04/01,Italy,105792,4053,12430,839
2020/04/01,Jamaica,36,0,1,0
2020/04/01,Japan,2178,225,57,1
2020/04/01,LaoPeople's,9,1,0,0
2020/04/01,Malaysia,2766,140,43,6
2020/04/01,Martinique,119,8,2,0
2020/04/01,Mauritius,143,36,5,3
2020/04/01,Mexico,1094,101,28,8
2020/04/01,Mongolia,12,0,0,0
2020/04/01,Montserrat,5,0,0,0
2020/04/01,Netherlands,12595,845,1039,175
2020/04/01,NewCaledonia,16,1,0,0
2020/04/01,NewZealand,647,47,1,0
2020/04/01,Nicaragua,4,0,1,0
2020/04/01,NorthernMariana,2,0,0,0
2020/04/01,Norway,4447,221,28,2
2020/04/01,Panama,989,0,24,0
2020/04/01,Paraguay,65,1,3,0
2020/04/01,Peru,1065,213,24,13
2020/04/01,Philippines,2084,538,88,10
2020/04/01,Portugal,7443,1035,160,20
2020/04/01,PuertoRico,239,65,8,2
2020/04/01,RepublicofKorea,9887,101,165,3
2020/04/01,SaintBarthélemy,6,0,0,0
2020/04/01,SaintKittsandNevis,8,6,0,0
2020/04/01,SaintLucia,9,0,0,0
2020/04/01,SaintMartin,18,0,2,1
2020/04/01,SaintVincentandthe,1,0,0,0
2020/04/01,Senegal,175,13,0,0
2020/04/01,Singapore,926,47,3,0
2020/04/01,SintMaarten,6,0,0,0
2020/04/01,SouthAfrica,1353,27,5,2
2020/04/01,Spain,94417,9222,8189,849
2020/04/01,Suriname,8,0,0,0
2020/04/01,Sweden,4435,407,180,34
2020/04/01,Switzerland,16108,696,373,78
2020/04/01,Thailand,1771,247,12,3
2020/04/01,TheUnitedKingdom,25154,3009,1789,381
2020/04/01,Timor-Leste,1,0,0,0
2020/04/01,TrinidadandTobago,85,3,3,0
2020/04/01,Turkey,13531,2704,214,46
2020/04/01,TurksandCaicos,5,0,0,0
2020/04/01,UnitedStatesVirgin,30,0,0,0
2020/04/01,UnitedStatesof,163199,22559,2850,452
2020/04/01,Uruguay,320,11,1,1
2020/04/01,VietNam,207,4,0,0
2020/04/01,occupiedPalestinian,134,17,1,0
2020/04/02,Algeria,847,263,58,23
2020/04/02,Argentina,1054,88,27,3
2020/04/02,Australia,4976,269,21,1
2020/04/02,Austria,10711,529,146,18
2020/04/02,Belgium,13964,1189,828,123
2020/04/02,Brazil,5717,1138,201,42
2020/04/02,BruneiDarussalam,131,2,1,0
2020/04/02,BurkinaFaso,261,0,14,0
2020/04/02,Cambodia,109,0,0,0
2020/04/02,Canada,9005,1310,105,16
2020/04/02,Chile,3031,293,16,4
2020/04/02,China,82724,93,3327,6
2020/04/02,Colombia,906,108,16,2
2020/04/02,CostaRica,347,33,2,0
2020/04/02,Cuba,212,26,6,0
2020/04/02,Czechia,3589,281,39,8
2020/04/02,Côted’Ivoire,190,21,0,0
2020/04/02,DominicanRepublic,1284,175,57,6
2020/04/02,Ecuador,2372,132,146,71
2020/04/02,France,56261,4784,4019,505
2020/04/02,FrenchPolynesia,37,0,0,0
2020/04/02,Germany,73522,6156,872,140
2020/04/02,Ghana,195,43,5,0
2020/04/02,Grandtotal,72836,896475,45525,4923
2020/04/02,Guam,77,8,3,1
2020/04/02,Honduras,172,33,10,8
2020/04/02,India,1636,0,38,0
2020/04/02,Indonesia,1677,149,157,21
2020/04/02,Ireland,3447,212,85,14
2020/04/02,Israel,5591,462,21,0
2020/04/02,Italy,110574,4782,13157,727
2020/04/02,Japan,2384,206,57,0
2020/04/02,LaoPeople's,10,1,0,0
2020/04/02,Malaysia,2908,142,45,2
2020/04/02,Mauritius,154,11,5,0
2020/04/02,Mexico,1215,121,29,1
2020/04/02,Mongolia,14,2,0,0
2020/04/02,Netherlands,13614,1019,1173,134
2020/04/02,NewCaledonia,16,0,0,0
2020/04/02,NewZealand,723,76,1,0
2020/04/02,NorthernMariana,6,4,0,0
2020/04/02,Norway,4665,218,32,4
2020/04/02,Panama,1181,192,30,6
2020/04/02,Peru,1323,258,24,0
2020/04/02,Philippines,2311,227,96,8
2020/04/02,Portugal,8251,808,187,27
2020/04/02,RepublicofKorea,9976,89,169,4
2020/04/02,Senegal,190,15,1,1
2020/04/02,Singapore,1000,74,3,0
2020/04/02,SouthAfrica,1380,27,5,0
2020/04/02,Spain,102136,7719,9053,864
2020/04/02,Subtotalforall,895763,72836,4923,45514
2020/04/02,Sweden,4947,512,239,59
2020/04/02,Switzerland,17070,962,378,5
2020/04/02,Thailand,1771,0,12,0
2020/04/02,TheUnitedKingdom,29478,4324,2532,743
2020/04/02,Turkey,15679,2148,277,63
2020/04/02,UnitedStatesof,187302,24103,3846,996
2020/04/02,Uruguay,338,18,2,1
2020/04/02,VietNam,218,11,0,0
2020/04/02,occupiedPalestinian,134,0,1,0
2020/04/03,Algeria,986,139,83,25
2020/04/03,Argentina,1133,79,31,4
2020/04/03,Australia,5224,248,23,2
2020/04/03,Austria,11129,418,158,12
2020/04/03,Belgium,15348,1384,1011,183
2020/04/03,Brazil,6836,1119,241,40
2020/04/03,BruneiDarussalam,133,2,1,0
2020/04/03,BurkinaFaso,261,0,14,0
2020/04/03,Cambodia,110,1,0,0
2020/04/03,Cameroon,246,107,7,1
2020/04/03,Canada,10114,1109,127,22
2020/04/03,Chile,3404,373,18,2
2020/04/03,China,82802,78,3331,4
2020/04/03,Colombia,1065,159,17,1
2020/04/03,CostaRica,375,28,2,0
2020/04/03,Cuba,233,21,6,0
2020/04/03,Czechia,3858,269,44,5
2020/04/03,Côted’Ivoire,190,0,1,1
2020/04/03,DominicanRepublic,1380,96,60,3
2020/04/03,Ecuador,3163,791,120,0
2020/04/03,Fiji,7,2,0,0
2020/04/03,France,58327,2066,4490,471
2020/04/03,FrenchPolynesia,37,0,0,0
2020/04/03,Germany,79696,6174,1017,145
2020/04/03,Ghana,204,9,5,0
2020/04/03,Grandtotal,75828,972303,50321,4822
2020/04/03,Guam,82,5,3,0
2020/04/03,Honduras,219,47,14,4
2020/04/03,India,1965,329,50,12
2020/04/03,Indonesia,1790,113,170,13
2020/04/03,Ireland,3849,402,98,13
2020/04/03,Israel,6211,620,29,8
2020/04/03,Italy,115242,4668,13917,760
2020/04/03,Japan,2617,233,65,8
2020/04/03,LaoPeople's,10,0,0,0
2020/04/03,Malaysia,3116,208,50,5
2020/04/03,Mexico,1378,163,37,8
2020/04/03,Mongolia,14,0,0,0
2020/04/03,Netherlands,14697,1083,1339,166
2020/04/03,NewCaledonia,18,2,0,0
2020/04/03,NewZealand,774,51,1,0
2020/04/03,NorthernMariana,8,2,1,1
2020/04/03,Norway,4935,270,42,10
2020/04/03,Panama,1317,136,32,2
2020/04/03,PapuaNewGuinea,1,0,0,0
2020/04/03,Peru,1323,0,41,17
2020/04/03,Philippines,2633,322,107,11
2020/04/03,Portugal,9034,783,209,22
2020/04/03,RepublicofKorea,10062,86,174,5
2020/04/03,Senegal,195,5,1,0
2020/04/03,Singapore,1049,49,4,1
2020/04/03,SouthAfrica,1462,82,5,0
2020/04/03,Spain,110238,8102,10003,950
2020/04/03,Subtotalforall,971591,75828,4822,50310
2020/04/03,Sweden,5466,519,282,43
2020/04/03,Switzerland,18844,1774,536,158
2020/04/03,Thailand,1875,104,15,3
2020/04/03,TheUnitedKingdom,33722,4244,2921,389
2020/04/03,Turkey,18135,2456,356,79
2020/04/03,UnitedStatesof,213600,26298,4793,947
2020/04/03,Uruguay,350,12,4,2
2020/04/03,VietNam,233,15,0,0
2020/04/03,occupiedPalestinian,165,31,1,0
2020/04/04,Algeria,986,0,83,0
2020/04/04,Anguilla,3,1,0,0
2020/04/04,AntiguaandBarbuda,7,0,0,0
2020/04/04,Argentina,1265,132,37,6
2020/04/04,Aruba,62,2,0,0
2020/04/04,Australia,5454,230,28,5
2020/04/04,Austria,11525,396,168,10
2020/04/04,Bahamas,24,3,3,2
2020/04/04,Barbados,45,0,0,0
2020/04/04,Belgium,16770,1422,1143,132
2020/04/04,Belize,3,0,0,0
2020/04/04,Bermuda,35,3,0,0
2020/04/04,Bolivia(Plurinational,132,9,9,1
2020/04/04,"Bonaire,SintEustatius",2,2,0,0
2020/04/04,Brazil,7910,1074,299,58
2020/04/04,BritishVirginIslands,3,0,0,0
2020/04/04,BruneiDarussalam,134,1,1,0
2020/04/04,BurkinaFaso,261,0,15,1
2020/04/04,Cambodia,114,4,0,0
2020/04/04,Cameroon,246,0,7,0
2020/04/04,Canada,11732,1618,152,25
2020/04/04,CaymanIslands,28,6,1,0
2020/04/04,Chile,3737,333,22,4
2020/04/04,China,82875,73,3335,4
2020/04/04,Colombia,1161,96,19,2
2020/04/04,CostaRica,396,21,2,0
2020/04/04,Cuba,269,36,6,0
2020/04/04,Curaçao,11,0,1,0
2020/04/04,Czechia,4190,332,53,9
2020/04/04,Dominica,11,0,0,0
2020/04/04,DominicanRepublic,1488,108,68,8
2020/04/04,Ecuador,3163,0,120,0
2020/04/04,ElSalvador,46,5,2,0
2020/04/04,France,63536,5209,6493,2003
2020/04/04,FrenchGuiana,57,2,0,0
2020/04/04,FrenchPolynesia,39,2,0,0
2020/04/04,Germany,85778,6082,1158,141
2020/04/04,Grenada,10,0,0,0
2020/04/04,Guadeloupe,130,2,7,1
2020/04/04,Guam,84,2,3,0
2020/04/04,Guatemala,50,3,1,0
2020/04/04,Guyana,19,0,4,0
2020/04/04,Haiti,18,2,0,0
2020/04/04,Honduras,222,3,15,1
2020/04/04,India,2301,336,56,6
2020/04/04,Indonesia,1986,196,181,11
2020/04/04,Ireland,4273,424,120,22
2020/04/04,Israel,7030,819,36,7
2020/04/04,Italy,119827,4585,14681,764
2020/04/04,Jamaica,47,3,3,0
2020/04/04,Japan,2920,303,69,4
2020/04/04,LaoPeople’s,10,0,0,0
2020/04/04,Malaysia,3333,217,53,3
2020/04/04,Martinique,138,7,3,0
2020/04/04,Mexico,1510,132,50,13
2020/04/04,Mongolia,14,0,0,0
2020/04/04,Montserrat,5,0,0,0
2020/04/04,Netherlands,15723,1026,1487,148
2020/04/04,NewCaledonia,18,0,0,0
2020/04/04,NewZealand,824,50,1,0
2020/04/04,Nicaragua,5,0,1,0
2020/04/04,NorthernMariana,8,0,1,0
2020/04/04,Norway,5208,273,44,2
2020/04/04,Panama,1475,158,37,5
2020/04/04,Paraguay,92,15,3,0
2020/04/04,Peru,1414,91,51,10
2020/04/04,Philippines,3018,385,136,29
2020/04/04,Portugal,9886,852,246,37
2020/04/04,PuertoRico,378,62,15,3
2020/04/04,RepublicofKorea,10156,94,177,3
2020/04/04,SaintBarthélemy,6,0,0,0
2020/04/04,SaintKittsandNevis,8,0,0,0
2020/04/04,SaintLucia,13,0,0,0
2020/04/04,SaintMartin,22,0,2,0
2020/04/04,SaintVincentandthe,3,1,0,0
2020/04/04,Senegal,207,12,1,0
2020/04/04,Singapore,1114,65,5,1
2020/04/04,SintMaarten,23,5,2,1
2020/04/04,SouthAfrica,1505,43,7,2
2020/04/04,Spain,117710,7472,10935,932
2020/04/04,Subtotalforall,1050985,79394,6665,56975
2020/04/04,Suriname,10,2,0,0
2020/04/04,Sweden,6078,612,333,51
2020/04/04,Switzerland,19706,862,607,71
2020/04/04,TheUnitedKingdom,38172,4450,3605,684
2020/04/04,TrinidadandTobago,97,7,6,1
2020/04/04,Turkey,20921,2786,425,69
2020/04/04,TurksandCaicos,5,0,0,0
2020/04/04,UnitedStatesVirgin,37,4,0,0
2020/04/04,UnitedStatesof,241703,28103,5854,1061
2020/04/04,Uruguay,369,19,4,0
2020/04/04,Venezuela(Bolivarian,144,0,3,0
2020/04/04,VietNam,239,6,0,0
2020/04/04,conveyance(Diamond,712,0,11,0
2020/04/04,occupiedPalestinian,193,28,1,0
2020/04/05,Algeria,1251,265,130,47
2020/04/05,Argentina,1353,88,42,5
2020/04/05,Australia,5635,181,34,6
2020/04/05,Austria,11766,241,186,18
2020/04/05,Belgium,18431,1661,1283,140
2020/04/05,Brazil,9056,1146,359,60
2020/04/05,BruneiDarussalam,135,1,1,0
2020/04/05,Cambodia,114,0,0,0
2020/04/05,Cameroon,555,309,9,2
2020/04/05,Canada,12938,1206,214,62
2020/04/05,Chile,4161,424,27,5
2020/04/05,China,82930,55,3338,3
2020/04/05,Colombia,1267,106,25,6
2020/04/05,CostaRica,416,20,2,0
2020/04/05,Cuba,288,19,6,0
2020/04/05,DominicanRepublic,1488,0,68,0
2020/04/05,Ecuador,3465,302,172,52
2020/04/05,Fiji,12,5,0,0
2020/04/05,France,67757,4221,7546,1053
2020/04/05,FrenchPolynesia,40,1,0,0
2020/04/05,Germany,91714,5936,1342,184
2020/04/05,Guam,93,9,4,1
2020/04/05,Honduras,264,42,15,0
2020/04/05,India,3374,1073,77,21
2020/04/05,Indonesia,2092,106,191,10
2020/04/05,Ireland,4604,331,137,17
2020/04/05,Israel,7589,559,42,6
2020/04/05,Italy,124632,4805,15362,681
2020/04/05,Japan,3271,351,70,1
2020/04/05,LaoPeople's,10,0,0,0
2020/04/05,Malaysia,3483,150,57,4
2020/04/05,Mayotte,0,147,19,2
2020/04/05,Mexico,1688,178,60,10
2020/04/05,Mongolia,14,0,0,0
2020/04/05,Netherlands,16627,904,1651,164
2020/04/05,NewCaledonia,18,0,0,0
2020/04/05,NewZealand,872,48,1,0
2020/04/05,NorthernMariana,8,0,1,0
2020/04/05,Norway,5510,302,50,6
2020/04/05,Panama,1673,198,41,4
2020/04/05,Peru,1595,181,61,10
2020/04/05,Philippines,3094,76,144,8
2020/04/05,Portugal,10524,638,266,20
2020/04/05,RepublicofKorea,10237,81,183,6
2020/04/05,RussianFederation,4731,582,43,9
2020/04/05,Réunion,0,334,13,0
2020/04/05,Singapore,1189,75,5,0
2020/04/05,SouthAfrica,1585,80,9,2
2020/04/05,Spain,124736,7026,11744,809
2020/04/05,Subtotalforall,1133046,82061,62773,5798
2020/04/05,Sweden,6443,365,373,40
2020/04/05,Switzerland,20489,783,666,59
2020/04/05,TheUnitedKingdom,41907,3735,4313,708
2020/04/05,Turkey,23934,3013,501,76
2020/04/05,UnitedStatesof,273808,32105,7020,1166
2020/04/05,Uruguay,386,17,4,0
2020/04/05,VietNam,240,1,0,0
2020/04/05,occupiedPalestinian,217,24,1,0
2020/04/06,Argentina,1451,98,44,2
2020/04/06,Australia,5744,109,36,2
2020/04/06,Austria,11983,217,204,18
2020/04/06,Belgium,19691,1260,1447,164
2020/04/06,Brazil,10278,1222,432,73
2020/04/06,BruneiDarussalam,135,0,1,0
2020/04/06,Cambodia,114,0,0,0
2020/04/06,Canada,13904,966,231,17
2020/04/06,Chile,4471,310,34,7
2020/04/06,China,83005,75,3340,2
2020/04/06,Colombia,1406,139,32,7
2020/04/06,CostaRica,435,19,2,0
2020/04/06,Cuba,320,32,8,2
2020/04/06,DominicanRepublic,1488,0,68,0
2020/04/06,Ecuador,3465,0,172,0
2020/04/06,Fiji,12,0,0,0
2020/04/06,France,69607,1850,8064,518
2020/04/06,FrenchPolynesia,41,1,0,0
2020/04/06,Germany,95391,3677,1434,92
2020/04/06,Guam,112,19,4,0
2020/04/06,Honduras,268,4,22,7
2020/04/06,India,693,4067,109,32
2020/04/06,Indonesia,181,2273,198,7
2020/04/06,International,712,0,0,11
2020/04/06,Ireland,5111,507,158,21
2020/04/06,Israel,8018,429,46,4
2020/04/06,Italy,128948,4316,15889,527
2020/04/06,Japan,3654,383,73,3
2020/04/06,LaoPeople's,11,1,0,0
2020/04/06,Malaysia,3662,179,61,4
2020/04/06,Mexico,1890,202,79,19
2020/04/06,Mongolia,14,0,0,0
2020/04/06,Netherlands,17851,1224,1766,115
2020/04/06,NewCaledonia,18,0,0,0
2020/04/06,NewZealand,911,39,1,0
2020/04/06,NorthernMariana,8,0,1,0
2020/04/06,Norway,5640,130,58,8
2020/04/06,Panama,1801,128,46,5
2020/04/06,Peru,1746,151,73,12
2020/04/06,Philippines,3246,152,152,8
2020/04/06,Portugal,11278,754,295,29
2020/04/06,RepublicofKorea,10284,47,186,3
2020/04/06,RussianFederation,5389,658,45,2
2020/04/06,Singapore,1309,120,6,1
2020/04/06,Spain,130759,6023,12418,674
2020/04/06,Sweden,6830,387,401,28
2020/04/06,Switzerland,21065,576,715,49
2020/04/06,TheUnitedKingdom,47810,5903,4934,621
2020/04/06,Turkey,27069,3135,574,73
2020/04/06,UnitedStatesof,307318,33510,8358,1338
2020/04/06,Uruguay,400,14,5,1
2020/04/06,VietNam,241,1,0,0
2020/04/06,occupiedPalestinian,246,29,1,0
2020/04/07,Algeria,1423,172,173,43
2020/04/07,Argentina,1554,103,46,2
2020/04/07,Australia,5844,100,42,6
2020/04/07,Austria,12297,314,220,16
2020/04/07,Belgium,20814,1123,1632,185
2020/04/07,Brazil,11130,852,486,54
2020/04/07,BruneiDarussalam,135,0,1,0
2020/04/07,Cambodia,115,1,0,0
2020/04/07,Cameroon,555,0,9,0
2020/04/07,Canada,15806,1902,293,62
2020/04/07,Chile,4815,344,37,3
2020/04/07,China,83071,66,3340,0
2020/04/07,Colombia,1485,79,35,3
2020/04/07,CostaRica,454,19,2,0
2020/04/07,Cuba,350,30,9,1
2020/04/07,DominicanRepublic,1828,340,86,18
2020/04/07,Ecuador,3747,282,191,19
2020/04/07,Fiji,14,2,0,0
2020/04/07,France,73488,3881,8896,832
2020/04/07,FrenchPolynesia,42,1,0,0
2020/04/07,Germany,99225,3834,1607,173
2020/04/07,Guam,113,1,4,0
2020/04/07,Honduras,298,30,22,0
2020/04/07,India,4067,0,109,0
2020/04/07,Indonesia,2491,218,209,11
2020/04/07,Ireland,5364,253,174,16
2020/04/07,Israel,8611,593,52,6
2020/04/07,Italy,132547,3599,16525,636
2020/04/07,Japan,3906,252,80,7
2020/04/07,LaoPeople's,12,1,0,0
2020/04/07,Malaysia,3793,131,62,1
2020/04/07,Mayotte,164,17,2,0
2020/04/07,Mexico,2143,253,94,15
2020/04/07,Mongolia,15,1,0,0
2020/04/07,Netherlands,18803,952,1867,101
2020/04/07,NewCaledonia,18,0,0,0
2020/04/07,NewZealand,943,32,1,0
2020/04/07,NorthernMariana,8,0,1,0
2020/04/07,Norway,5755,115,59,1
2020/04/07,Panama,1988,187,54,8
2020/04/07,Peru,2281,535,83,10
2020/04/07,Philippines,3660,414,163,11
2020/04/07,Portugal,11730,452,311,16
2020/04/07,RepublicofKorea,10331,47,192,6
2020/04/07,RussianFederation,6343,954,47,2
2020/04/07,Réunion,349,5,0,0
2020/04/07,Singapore,1375,66,6,0
2020/04/07,SouthAfrica,1686,31,12,1
2020/04/07,Spain,135032,4273,13055,637
2020/04/07,Subtotalforall,1279010,68766,72603,5020
2020/04/07,Sweden,7206,376,477,76
2020/04/07,Switzerland,21574,509,715,0
2020/04/07,TheUnitedKingdom,51612,3802,5373,439
2020/04/07,Turkey,30217,3148,649,75
2020/04/07,UnitedStatesof,333811,26493,9559,1201
2020/04/07,Uruguay,406,6,6,1
2020/04/07,VietNam,245,4,0,0
2020/04/07,occupiedPalestinian,254,8,1,0
2020/04/08,Algeria,0,1468,45,194
2020/04/08,America,363321,29510,10845,1286
2020/04/08,Argentina,1628,74,53,7
2020/04/08,Australia,5956,112,45,3
2020/04/08,Austria,12640,343,243,23
2020/04/08,Belgium,22194,1380,2035,403
2020/04/08,Brazil,12056,926,553,67
2020/04/08,BruneiDarussalam,135,0,1,0
2020/04/08,Cambodia,115,0,0,0
2020/04/08,Canada,17049,1243,345,52
2020/04/08,Chile,5116,301,43,6
2020/04/08,China,83157,86,3342,2
2020/04/08,Colombia,1579,94,46,11
2020/04/08,CostaRica,467,13,2,0
2020/04/08,Cuba,396,46,11,2
2020/04/08,DominicanRepublic,1956,128,98,12
2020/04/08,Ecuador,3747,0,191,0
2020/04/08,Fiji,15,1,0,0
2020/04/08,France,77226,3738,10313,1417
2020/04/08,FrenchPolynesia,47,5,0,0
2020/04/08,Germany,103228,4003,1861,254
2020/04/08,Guam,121,8,4,0
2020/04/08,Honduras,305,7,22,0
2020/04/08,India,5194,1127,149,40
2020/04/08,Indonesia,2738,247,221,12
2020/04/08,Ireland,5709,345,210,36
2020/04/08,Israel,9404,793,71,19
2020/04/08,Italy,135586,3039,17129,604
2020/04/08,Japan,4257,351,81,1
2020/04/08,Malaysia,3963,170,63,1
2020/04/08,Mayotte,184,20,2,0
2020/04/08,Mexico,2439,296,125,31
